index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,integer_1,integer_2,integer_3,integer_4,integer_5,integer_6,integer_7,integer_8,floatvalue_1,floatvalue_2,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,Length_diff,freq
345,186,1,345,0,3000,10,229,236,234,38116,38112,38112,22498681,13875815,50.04,0.85,1.0544274880000444,367.764102039,1,0,0.0,0,0.948381952652545
346,186,1,346,0,3000,10,232,230,230,38092,38116,38101,22500916,13874305,49.99,0.86,1.0765101589999515,368.840612198,1,0,0.0,0,0.9289276015090955
347,186,1,347,0,3000,10,236,236,235,38118,38095,38091,22501016,13874884,49.99,0.84,1.0652899370000457,369.905902135,1,0,0.0,0,0.9387115800756476
348,186,1,348,0,3000,10,234,236,231,38110,38100,38110,22500177,13873859,50.02,0.85,1.0485134539999876,370.954415589,1,0,0.0,0,0.9537312050552017
349,186,1,349,0,3000,10,230,231,233,38091,38090,38112,22498616,13874076,50.03,0.83,1.0538244539999937,372.008240043,1,0,0.0,0,0.9489246488865459
350,186,1,350,0,3000,10,236,232,233,38116,38091,38095,22499627,13874705,50.05,0.87,1.0515789049999853,373.059818948,1,0,0.0,0,0.9509509892650556
351,186,1,351,0,3000,10,232,232,232,38090,38105,38109,22500486,13875068,50.02,0.83,1.0727855250000289,374.132604473,1,0,0.0,0,0.9321527711701489
352,186,1,352,0,3000,10,234,230,236,38095,38090,38092,22498571,13875281,49.97,0.83,1.0596569339999746,375.192261407,1,0,0.0,0,0.9437016527841868
353,186,1,353,0,3000,10,232,231,235,38096,38116,38108,22499022,13874202,50.01,0.83,1.0395523430000253,376.23181375,1,0,0.0,0,0.9619525238278219
354,186,1,354,0,3000,10,230,236,236,38111,38115,38104,22500826,13875965,49.97,0.83,1.081146720999982,377.312960471,1,0,0.0,0,0.9249438402542374
355,186,1,355,0,3000,10,236,233,229,38116,38118,38111,22501129,13875164,50.0,0.86,1.0670248970000102,378.379985368,1,0,0.0,0,0.9371852548253993
356,186,1,356,0,3000,10,235,231,231,38117,38118,38092,22499396,13873753,50.01,0.87,1.0538382629999887,379.433823631,1,0,0.0,0,0.9489122146251115
357,186,1,357,0,3000,10,236,230,235,38096,38090,38093,22499405,13873699,49.96,0.83,1.0704320259999918,380.504255657,1,0,0.0,0,0.9342022433099434
358,186,1,358,0,3000,10,233,232,232,38116,38113,38112,22501271,13873954,50.01,0.85,1.0491952360000028,381.553450893,1,0,0.0,0,0.9531114569414585
359,186,1,359,0,3000,10,236,229,233,38101,38100,38093,22499100,13873907,50.05,0.85,1.0726950160000115,382.626145909,1,0,0.0,0,0.9322314218713489
360,186,1,360,0,3000,10,230,235,230,38111,38115,38113,22499948,13873816,49.99,0.86,1.0697685509999817,383.69591446,1,0,0.0,0,0.93478163951
361,186,1,361,0,3000,10,236,230,236,38117,38116,38115,22501315,13876192,50.01,0.87,1.0494767160000151,384.745391176,1,0,0.0,0,0.9528558230538061
362,186,1,362,0,3000,10,236,233,232,38108,38104,38113,22498760,13873571,50.02,0.84,1.0541100500000198,385.799501226,1,0,0.0,0,0.948667551362385
363,186,1,363,0,3000,10,233,229,229,38100,38100,38107,22501233,13875076,49.97,0.86,1.0488173409999604,386.848318567,1,0,0.0,0,0.9534548685537397
364,186,1,364,0,3000,10,231,229,236,38107,38094,38092,22500849,13876353,50.04,0.85,1.0347405919999917,387.883059159,1,0,0.0,0,0.9664257957322003
365,186,1,365,0,3000,10,232,230,231,38095,38109,38101,22499612,13874023,50.04,0.83,1.044577759000049,388.927636918,1,0,0.0,0,0.957324614069208
366,186,1,366,0,3000,10,236,231,229,38105,38095,38115,22500321,13876350,49.96,0.83,1.0313494079999828,389.958986326,1,0,0.0,0,0.9696035041501829
367,186,1,367,0,3000,10,230,233,231,38095,38092,38096,22499718,13875696,49.95,0.87,1.072754996000015,391.031741322,1,0,0.0,0,0.9321792988414906
368,186,1,368,0,3000,10,236,234,236,38114,38112,38103,22500728,13874365,50.03,0.83,1.063844496999991,392.095585819,1,0,0.0,0,0.9399870026305249
369,186,1,369,0,3000,10,230,235,233,38112,38092,38108,22501226,13873613,49.99,0.83,1.036458237999966,393.132044057,1,0,0.0,0,0.9648242093474805
370,186,1,370,0,3000,10,233,233,230,38090,38108,38094,22501183,13874100,49.98,0.86,1.0470198500000265,394.179063907,1,0,0.0,0,0.9550917301137841
371,186,1,371,0,3000,10,236,233,232,38099,38120,38113,22499244,13874055,50.05,0.83,1.0513919599999897,395.230455867,1,0,0.0,0,0.9511200751430606
372,186,1,372,0,3000,10,233,233,231,38090,38104,38097,22500920,13875218,50.04,0.83,1.0938480699999786,396.324303937,1,0,0.0,0,0.9142037431213089
373,186,1,373,0,3000,10,236,231,234,38120,38093,38096,22499305,13876004,50.04,0.87,1.0521157220000532,397.376419659,1,0,0.0,0,0.9504657891614982
374,186,1,374,0,3000,10,230,234,233,38100,38092,38108,22498592,13875936,49.97,0.86,1.041099408999969,398.417519068,1,0,0.0,0,0.9605230695122119
375,186,1,375,0,3000,10,236,232,233,38111,38097,38114,22500237,13874414,49.99,0.87,1.0540440159999775,399.471563084,1,0,0.0,0,0.9487269837126245
376,186,1,376,0,3000,10,229,233,234,38116,38093,38120,22498936,13876031,50.03,0.87,1.047149305000005,400.518712389,1,0,0.0,0,0.9549736558341079
377,186,1,377,0,3000,10,230,233,236,38110,38091,38101,22498628,13875970,50.05,0.86,1.0400838070000304,401.558796196,1,0,0.0,0,0.9614609834993525
378,186,1,378,0,3000,10,236,232,236,38115,38104,38090,22499371,13875871,49.95,0.86,1.0613156939999726,402.62011189,1,0,0.0,0,0.9422267150607365
379,186,1,379,0,3000,10,233,232,232,38096,38100,38116,22499234,13873763,49.99,0.86,1.0404021840000155,403.660514074,1,0,0.0,0,0.9611667635637962
380,186,1,380,0,3000,10,236,236,233,38093,38097,38102,22500144,13873814,49.97,0.84,1.036390148999999,404.696904223,1,0,0.0,0,0.9648875965917745
381,186,1,381,0,3000,10,231,234,233,38101,38093,38103,22499606,13875608,49.97,0.83,1.0476600320000102,405.744564255,1,0,0.0,0,0.954508112799697
382,186,1,382,0,3000,10,234,233,236,38117,38106,38117,22499503,13875779,50.0,0.83,1.082576251999967,406.827140507,1,0,0.0,0,0.9237224612608909
383,186,1,383,0,3000,10,234,236,232,38114,38098,38094,22501378,13876168,50.03,0.83,1.0945551610000166,407.921695668,1,0,0.0,0,0.9136131605157036
384,186,1,384,0,3000,10,231,230,232,38108,38106,38097,22499089,13875710,49.95,0.83,1.0425813180000318,408.964276986,1,0,0.0,0,0.9591577968405237
385,186,1,385,0,3000,10,234,233,236,38097,38105,38113,22498861,13874855,49.98,0.84,1.0704379149999568,410.034714901,1,0,0.0,0,0.9341971038087159
386,186,1,386,0,3000,10,231,232,233,38094,38119,38104,22501092,13873697,50.02,0.87,1.0435679380000238,411.078282839,1,0,0.0,0,0.9582509806850517
387,186,1,387,0,3000,10,236,229,233,38095,38119,38094,22498676,13876064,50.05,0.87,1.0162958590000244,412.094578698,1,0,0.0,0,0.9839654379620728
388,186,1,388,0,3000,10,234,232,234,38110,38111,38100,22500203,13876367,49.96,0.85,1.027670367999974,413.122249066,1,0,0.0,0,0.973074665903012
389,186,1,389,0,3000,10,233,236,232,38115,38095,38104,22500880,13874900,50.0,0.85,1.0408735799999818,414.163122646,1,0,0.0,0,0.9607314655829938
390,186,1,390,0,3000,10,234,231,230,38107,38108,38097,22499258,13873915,49.97,0.86,1.023195094000016,415.18631774,1,0,0.0,0,0.9773307220333333
391,186,1,391,0,3000,10,232,229,232,38097,38095,38099,22501262,13875069,49.97,0.87,1.042149352000024,416.228467092,1,0,0.0,0,0.9595553632316388
392,186,1,392,0,3000,10,232,230,236,38094,38112,38113,22499224,13875428,50.03,0.87,1.0404463509999573,417.268913443,1,0,0.0,0,0.9611259619863293
393,186,1,393,0,3000,10,235,233,233,38107,38097,38100,22501316,13874873,50.02,0.86,1.0368352309999975,418.305748674,1,0,0.0,0,0.9644733995347834
394,186,1,394,0,3000,10,233,236,229,38111,38106,38096,22500224,13874228,49.98,0.87,1.0478177760000449,419.35356645,1,0,0.0,0,0.9543644161272152
395,186,1,395,0,3000,10,233,233,236,38116,38095,38091,22500338,13873731,50.04,0.86,1.028438828999981,420.382005279,1,0,0.0,0,0.9723475736251285
396,186,1,396,0,3000,10,236,230,230,38091,38114,38111,22499687,13873889,49.95,0.83,1.035188183999992,421.417193463,1,0,0.0,0,0.966007935036484
397,186,1,397,0,3000,10,236,233,236,38099,38099,38111,22499924,13876232,49.99,0.86,1.0474694090000298,422.464662872,1,0,0.0,0,0.9546818183021243
398,186,1,398,0,3000,10,236,229,233,38117,38099,38114,22499700,13874807,49.96,0.83,1.0313333069999544,423.495996179,1,0,0.0,0,0.9696186414350373
399,186,1,399,0,3000,10,236,230,234,38117,38101,38103,22501247,13875170,49.97,0.83,1.0228520680000202,424.518848247,1,0,0.0,0,0.9776584818910297
400,186,1,400,0,3000,10,236,235,234,38106,38102,38101,22500439,13874781,49.96,0.84,1.0269028989999924,425.545751146,1,0,0.0,0,0.973801905685347
401,186,1,401,0,3000,10,231,234,232,38095,38113,38101,22499045,13874963,50.04,0.85,1.0696038080000108,426.615354954,1,0,0.0,0,0.9349256168691482
402,186,1,402,0,3000,10,230,229,233,38115,38091,38115,22499279,13875278,50.0,0.85,1.047472522000021,427.662827476,1,0,0.0,0,0.9546789810682785
403,186,1,403,0,3000,10,230,235,236,38113,38105,38102,22498961,13875114,49.96,0.84,1.0372914569999807,428.700118933,1,0,0.0,0,0.9640492006867252
404,186,1,404,0,3000,10,236,235,229,38097,38095,38114,22501168,13875986,50.05,0.87,1.0323031249999983,429.732422058,1,0,0.0,0,0.9687077136378925
405,186,1,405,0,3000,10,233,236,229,38095,38116,38096,22500315,13876047,49.96,0.84,1.045332956999971,430.777755015,1,0,0.0,0,0.9566329974613321
406,186,1,406,0,3000,10,236,233,235,38101,38110,38094,22499726,13873719,50.04,0.86,1.0358119220000503,431.813566937,1,0,0.0,0,0.9654262311145241
407,186,1,407,0,3000,10,230,236,233,38104,38099,38091,22501268,13874591,49.96,0.83,1.044760167999982,432.858327105,1,0,0.0,0,0.957157470804359
408,186,1,408,0,3000,10,233,232,230,38093,38119,38101,22499988,13874393,49.96,0.84,1.0871126760000038,433.945439781,1,0,0.0,0,0.9198678500185168
409,186,1,409,0,3000,10,236,234,236,38103,38113,38113,22500378,13876304,49.97,0.86,1.0372341169999686,434.982673898,1,0,0.0,0,0.9641024949047547
410,186,1,410,0,3000,10,229,234,233,38113,38096,38114,22500860,13875902,49.98,0.85,1.0602289010000163,436.042902799,1,0,0.0,0,0.9431925493228793
411,186,1,411,0,3000,10,230,232,235,38119,38092,38114,22499631,13874459,49.98,0.84,1.0410450250000167,437.083947824,1,0,0.0,0,0.9605732470600721
412,186,1,412,0,3000,10,229,230,236,38114,38100,38115,22499721,13873763,50.01,0.86,1.0395766679999952,438.123524492,1,0,0.0,0,0.9619300151511333
413,186,1,413,0,3000,10,236,231,233,38113,38095,38103,22500904,13875497,50.0,0.87,1.0386795950000192,439.162204087,1,0,0.0,0,0.9627608020931436
414,186,1,414,0,3000,10,230,234,235,38117,38119,38092,22498817,13875006,49.98,0.83,1.0361004249999723,440.198304512,1,0,0.0,0,0.9651574074009541
415,186,1,415,0,3000,10,232,236,233,38113,38115,38104,22500937,13875795,50.0,0.87,1.0501208840000231,441.248425396,1,0,0.0,0,0.9522713196512126
416,186,1,416,0,3000,10,230,229,235,38102,38090,38102,22501482,13875926,50.05,0.86,1.0372040819999595,442.285629478,1,0,0.0,0,0.9641304130540811
417,186,1,417,0,3000,10,230,235,233,38101,38099,38091,22501074,13875636,49.97,0.84,1.0337202940000338,443.319349772,1,0,0.0,0,0.967379673016236
418,186,1,418,0,3000,10,230,233,233,38107,38112,38098,22499414,13874827,50.03,0.86,1.0414135259999853,444.360763298,1,0,0.0,0,0.9602333511462517
419,186,1,419,0,3000,10,230,234,230,38110,38092,38108,22500692,13874945,49.95,0.84,1.0355451579999908,445.396308456,1,0,0.0,0,0.9656749319666162
420,186,1,420,0,3000,10,230,236,235,38103,38095,38099,22499165,13876134,49.97,0.85,1.036268385000028,446.432576841,1,0,0.0,0,0.9650009731793303
421,186,1,421,0,3000,10,230,232,233,38117,38101,38104,22500960,13874060,50.0,0.84,1.0444068229999743,447.476983664,1,0,0.0,0,0.9574812974962962
422,186,1,422,0,3000,10,232,235,233,38115,38117,38116,22498961,13876215,50.01,0.87,1.025679948000004,448.502663612,1,0,0.0,0,0.9749630008365885
423,186,1,423,0,3000,10,232,235,231,38115,38097,38113,22498933,13874972,49.99,0.84,1.0255564799999777,449.528220092,1,0,0.0,0,0.9750803778257262
424,186,1,424,0,3000,10,233,234,234,38091,38114,38115,22501355,13874564,50.0,0.84,1.0380800430000363,450.566300135,1,0,0.0,0,0.9633168528218831
425,186,1,425,0,3000,10,234,233,233,38112,38091,38113,22499403,13876264,50.03,0.86,1.0424781709999706,451.608778306,1,0,0.0,0,0.9592526997862942
426,186,1,426,0,3000,10,233,235,235,38095,38097,38091,22499288,13874147,50.04,0.86,1.0349493330000428,452.643727639,1,0,0.0,0,0.9662308753813735
427,186,1,427,0,3000,10,233,233,229,38102,38108,38097,22500291,13873781,49.95,0.87,1.0428962369999797,453.686623876,1,0,0.0,0,0.9588681639859244
428,186,1,428,0,3000,10,236,232,233,38116,38112,38097,22500579,13875443,49.98,0.87,1.0337872999999718,454.720411176,1,0,0.0,0,0.9673169712957659
429,186,1,429,0,3000,10,234,231,230,38098,38092,38118,22499738,13875401,50.04,0.83,1.0667141040000274,455.78712528,1,0,0.0,0,0.937458308885334
430,186,1,430,0,3000,10,233,232,231,38104,38090,38120,22499792,13876356,50.0,0.84,1.0330839850000189,456.820209265,1,0,0.0,0,0.9679755126588103
431,186,1,431,0,3000,10,233,236,235,38097,38108,38103,22498699,13874953,49.98,0.83,1.0199832689999653,457.840192534,1,0,0.0,0,0.9804082384414425
432,186,1,432,0,3000,10,236,229,236,38114,38114,38091,22499459,13876169,50.02,0.86,1.0258163060000245,458.86600884,1,0,0.0,0,0.9748334025799509
433,186,1,433,0,3000,10,235,230,230,38098,38090,38117,22499459,13875854,50.05,0.83,1.0355009989999644,459.901509839,1,0,0.0,0,0.9657161132299732
434,186,1,434,0,3000,10,233,234,229,38117,38112,38106,22501316,13874960,49.98,0.85,1.0471650620000332,460.948674901,1,0,0.0,0,0.9549592860652262
435,186,1,435,0,3000,10,231,234,236,38101,38118,38101,22501116,13874561,49.95,0.85,1.0520528149999675,462.000727716,1,0,0.0,0,0.9505226218134599
436,186,1,436,0,3000,10,230,232,230,38113,38094,38112,22500583,13873501,49.99,0.84,1.0161009340000078,463.01682865,1,0,0.0,0,0.9841541982088093
437,186,1,437,0,3000,10,231,236,232,38119,38115,38107,22500317,13875724,49.98,0.85,1.016600552,464.033429202,1,0,0.0,0,0.9836705262776603
438,186,1,438,0,3000,10,236,230,230,38097,38090,38112,22498637,13873625,49.95,0.85,1.055343229000016,465.088772431,1,0,0.0,0,0.9475590239466869
439,186,1,439,0,3000,10,233,235,230,38112,38113,38097,22499016,13875759,50.04,0.85,1.023656399999993,466.112428831,1,0,0.0,0,0.9768902924848678
440,186,1,440,0,3000,10,229,230,230,38105,38110,38090,22499471,13873571,50.01,0.83,1.0259085179999945,467.138337349,1,0,0.0,0,0.9747457813777557
441,186,1,441,0,3000,10,229,231,231,38110,38112,38119,22501241,13873988,49.98,0.83,1.0407164449999868,468.179053794,1,0,0.0,0,0.9608765238643007
442,186,1,442,0,3000,10,231,233,233,38112,38092,38090,22501394,13874350,49.99,0.83,1.0401286809999988,469.219182475,1,0,0.0,0,0.9614195034393068
443,186,1,443,0,3000,10,230,236,235,38109,38092,38119,22499878,13875888,49.97,0.85,1.071625870000048,470.290808345,1,0,0.0,0,0.933161495998557
444,186,1,444,0,3000,10,233,235,236,38096,38112,38103,22501121,13875356,49.98,0.85,1.045496997999976,471.336305343,1,0,0.0,0,0.9564828994372904
445,186,1,445,0,3000,10,229,234,233,38098,38097,38096,22499843,13875229,49.96,0.85,1.0432126310000172,472.379517974,1,0,0.0,0,0.9585773506609158
446,186,1,446,0,3000,10,234,234,230,38117,38096,38108,22499246,13876238,49.95,0.85,1.0455498849999572,473.425067859,1,0,0.0,0,0.9564345177083932
447,186,1,447,0,3000,10,230,233,232,38093,38096,38107,22500707,13873805,50.04,0.85,1.0421700120000423,474.467237871,1,0,0.0,0,0.9595363409861378
448,186,1,448,0,3000,10,233,236,231,38110,38090,38113,22499452,13875394,50.02,0.84,1.0448623219999718,475.512100193,1,0,0.0,0,0.9570638915239084
449,186,1,449,0,3000,10,236,233,231,38105,38118,38104,22498551,13873621,50.02,0.87,1.0600265040000068,476.572126697,1,0,0.0,0,0.9433726385392281
450,186,1,450,0,3000,10,229,235,236,38118,38103,38091,22500239,13876007,50.01,0.83,1.025361223999994,477.597487921,1,0,0.0,0,0.9752660590176616
451,186,1,451,0,3000,10,233,233,236,38106,38106,38113,22501203,13873808,49.98,0.85,1.0301133309999957,478.627601252,1,0,0.0,0,0.9707669728235021
452,186,1,452,0,3000,10,233,234,231,38114,38104,38103,22498730,13875853,50.04,0.84,1.0347978670000089,479.662399119,1,0,0.0,0,0.9663723050561637
453,186,1,453,0,3000,10,231,234,229,38112,38092,38114,22499144,13875779,49.98,0.84,1.0439000060000012,480.706299125,1,0,0.0,0,0.9579461579196493
454,186,1,454,0,3000,10,231,230,231,38090,38116,38094,22498791,13873638,49.99,0.86,1.047992058000034,481.754291183,1,0,0.0,0,0.9542057044863289
455,186,1,455,0,3000,10,236,231,230,38095,38102,38098,22499798,13874690,49.98,0.84,1.0498299139999858,482.804121097,1,0,0.0,0,0.9525352503910586
456,186,1,456,0,3000,10,235,233,229,38107,38119,38093,22500002,13874102,49.97,0.84,1.0654504020000104,483.869571499,1,0,0.0,0,0.9385702029140445
457,186,1,457,0,3000,10,229,230,233,38099,38111,38116,22499215,13875531,49.96,0.83,1.094510394999986,484.964081894,1,0,0.0,0,0.9136505277320942
458,186,1,458,0,3000,10,235,229,229,38098,38111,38108,22500311,13874317,49.96,0.84,1.056613593000009,486.020695487,1,0,0.0,0,0.9464197759946777
459,186,1,459,0,3000,10,233,233,232,38110,38090,38120,22499030,13873523,50.05,0.86,1.0409881630000086,487.06168365,1,0,0.0,0,0.9606257165481253
460,186,1,460,0,3000,10,233,233,231,38106,38092,38105,22500885,13873789,49.96,0.84,1.1049792089999642,488.166662859,1,0,0.0,0,0.9049944033834146
461,186,1,461,0,3000,10,234,230,233,38099,38107,38114,22500200,13873742,49.96,0.85,1.0298266490000287,489.196489508,1,0,0.0,0,0.9710372138563411
462,186,1,462,0,3000,10,234,230,231,38115,38118,38112,22501095,13874798,49.96,0.84,1.039185371999963,490.23567488,1,0,0.0,0,0.962292221334343
463,186,1,463,0,3000,10,234,236,235,38116,38106,38119,22500295,13875027,49.99,0.83,1.0452315960000078,491.280906476,1,0,0.0,0,0.9567257666405183
464,186,1,464,0,3000,10,234,235,230,38118,38091,38101,22500424,13874525,49.99,0.86,1.040492008000001,492.321398484,1,0,0.0,0,0.9610837875844588
465,186,1,465,0,3000,10,236,230,231,38102,38095,38116,22501389,13875932,50.05,0.83,1.0563164850000248,493.377714969,1,0,0.0,0,0.9466859735697266
466,186,1,466,0,3000,10,233,230,236,38108,38109,38100,22500860,13874741,49.97,0.84,1.0452906040000016,494.423005573,1,0,0.0,0,0.9566717582395856
467,186,1,467,0,3000,10,235,231,232,38102,38113,38108,22499690,13874689,50.02,0.83,1.0457111009999949,495.468716674,1,0,0.0,0,0.9562870653698884
468,186,1,468,0,3000,10,233,234,236,38094,38096,38109,22499444,13873840,50.01,0.83,1.041778206999993,496.510494881,1,0,0.0,0,0.9598972154348461
469,186,1,469,0,3000,10,236,229,236,38093,38111,38097,22500561,13875268,50.01,0.85,1.0627135849999831,497.573208466,1,0,0.0,0,0.9409873122117055
470,186,1,470,0,3000,10,233,233,236,38106,38101,38103,22500680,13876075,49.99,0.84,1.0381164839999997,498.61132495,1,0,0.0,0,0.9632830375131586
471,186,1,471,0,3000,10,229,231,236,38098,38120,38112,22498871,13875743,49.98,0.87,1.041852677999998,499.653177628,1,0,0.0,0,0.9598286025617933
472,186,1,472,0,3000,10,232,236,230,38106,38097,38117,22501272,13873523,50.05,0.87,1.0445189989999903,500.697696627,1,0,0.0,0,0.9573784689004103
473,186,1,473,0,3000,10,229,232,235,38116,38112,38113,22501139,13875887,50.03,0.85,1.0430648660000088,501.740761493,1,0,0.0,0,0.958713146800586
474,186,1,474,0,3000,10,233,233,229,38106,38117,38109,22501061,13874699,49.98,0.86,1.04053576900003,502.781297262,1,0,0.0,0,0.9610433680343488
475,186,1,475,0,3000,10,231,236,229,38093,38095,38098,22500956,13873922,50.01,0.85,1.045124747999978,503.82642201,1,0,0.0,0,0.9568235771984811
476,186,1,476,0,3000,10,229,230,233,38105,38111,38113,22499369,13875242,49.97,0.85,1.0464349740000216,504.872856984,1,0,0.0,0,0.9556255523240753
477,186,1,477,0,3000,10,232,232,235,38120,38112,38108,22500733,13874690,49.95,0.87,1.0410643430000164,505.913921327,1,0,0.0,0,0.9605554226536258
478,186,1,478,0,3000,10,236,230,231,38100,38119,38095,22499190,13874340,50.03,0.84,1.077174279000019,506.991095606,1,0,0.0,0,0.9283548813738268
479,186,1,479,0,3000,10,235,229,232,38102,38102,38090,22500136,13874761,50.03,0.86,1.0503875449999214,508.041483151,1,0,0.0,0,0.9520295673346687
480,186,1,480,0,3000,10,158,158,158,38097,38117,38111,15000218,9250604,49.96,0.85,1.0484881830000177,509.089971334,1,0,0.0,0,0.9537541921919621
481,186,1,481,0,3000,10,155,154,154,38097,38118,38112,15000662,9250853,49.96,0.83,1.024176437000051,510.114147771,1,0,0.0,0,0.9763942655516787
482,186,1,482,0,3000,10,156,157,154,38094,38096,38101,15000813,9249108,50.03,0.87,1.0243535769999426,511.138501348,1,0,0.0,0,0.9762254190869644
483,186,1,483,0,3000,10,158,155,154,38096,38105,38090,15000921,9250169,50.0,0.86,1.016965421000009,512.155466769,1,0,0.0,0,0.9833176028902473
484,186,1,484,0,3000,10,155,153,157,38102,38118,38109,14999421,9249027,50.05,0.86,1.0372316619999538,513.1926984309999,1,0,0.0,0,0.9641047768170083
485,186,1,485,0,3000,10,155,154,157,38091,38095,38112,15000667,9249179,50.03,0.86,1.0990004420000332,514.291698873,1,0,0.0,0,0.9099177414161311
486,186,1,486,0,3000,10,157,156,157,38116,38095,38107,15000554,9249523,49.96,0.84,1.13765463499999,515.429353508,1,0,0.0,0,0.8790013851611554
487,186,1,487,0,3000,10,158,157,153,38100,38118,38108,15000187,9249318,50.03,0.84,1.0752023549999876,516.504555863,1,0,0.0,0,0.9300574867137559
488,186,1,488,0,3000,10,158,157,155,38095,38105,38097,14999665,9249704,49.95,0.84,1.0953539430000774,517.599909806,1,0,0.0,0,0.9129469121744234
489,186,1,489,0,3000,10,153,153,155,38091,38113,38097,14999240,9250646,49.96,0.86,1.0732968119999668,518.673206618,1,0,0.0,0,0.9317087210355293
490,186,1,490,0,3000,10,156,155,154,38096,38119,38115,14999150,9249399,49.97,0.87,1.2009747780000453,519.874181396,1,0,0.0,0,0.8326569536000383
491,186,1,491,0,3000,10,154,155,158,38095,38108,38091,15000615,9249767,50.04,0.83,5.04837712099993,524.922558517,1,0,0.0,0,0.19808345851189704
492,186,1,492,0,3000,10,153,157,153,38105,38115,38117,15000166,9250611,49.97,0.84,1.961807579000037,526.884366096,1,0,0.0,0,0.5097339875247678
493,186,1,493,0,3000,10,153,154,154,38110,38104,38115,14999088,9249572,49.97,0.87,2.396347049000042,529.280713145,1,0,0.0,0,0.41730182630153023
494,186,1,494,0,3000,10,156,155,157,38101,38111,38104,15000922,9249984,50.04,0.87,4.531284996999943,533.811998142,1,0,0.0,0,0.22068795069435632
495,186,1,495,0,3000,10,157,154,154,38103,38092,38090,14999268,9250161,49.98,0.87,1.2183653499999991,535.030363492,1,0,0.0,0,0.8207718645314402
496,186,1,496,0,3000,10,158,155,155,38090,38094,38096,14999620,9250269,49.98,0.85,3.781868710000026,538.812232202,1,0,0.0,0,0.2644195440618543
497,186,1,497,0,3000,10,156,156,154,38119,38109,38118,15000506,9249930,50.01,0.85,2.7284800269999323,541.540712229,1,0,0.0,0,0.36650442374670344
498,186,1,498,0,3000,10,153,155,155,38106,38093,38092,15000328,9249896,49.97,0.86,1.0357075090000762,542.576419738,1,0,0.0,0,0.9655235588331786
499,186,1,499,0,3000,10,156,156,154,38092,38102,38112,15000639,9250612,50.0,0.87,1.340220158999955,543.916639897,1,0,0.0,0,0.7461460665881788
500,186,1,500,0,3000,10,157,158,155,38097,38116,38118,14999805,9250746,49.97,0.86,1.0282023639999809,544.944842261,1,0,0.0,0,0.9725711931936568
501,186,1,501,0,3000,10,153,158,155,38120,38111,38094,14999144,9250465,49.96,0.87,1.034757652000053,545.979599913,1,0,0.0,0,0.9664098623161946
502,186,1,502,0,3000,10,157,156,157,38104,38104,38093,14999056,9250234,49.99,0.86,1.06370726199998,547.043307175,1,0,0.0,0,0.9401082757673407
503,186,1,503,0,3000,10,155,155,158,38115,38099,38117,15000196,9249888,50.0,0.84,1.0283248040000217,548.071631979,1,0,0.0,0,0.9724553916332246
504,186,1,504,0,3000,10,157,153,157,38106,38110,38092,14999020,9250954,49.98,0.87,1.0351100269999731,549.106742006,1,0,0.0,0,0.9660808744151272
505,186,1,505,0,3000,10,157,157,154,38099,38116,38108,15000527,9249634,50.02,0.83,1.0260873629999878,550.132829369,1,0,0.0,0,0.9745758851139967
506,186,1,506,0,3000,10,155,157,158,38110,38090,38109,14999618,9249303,50.03,0.87,1.0326652219999914,551.165494591,1,0,0.0,0,0.9683680429009435
507,186,1,507,0,3000,10,154,153,155,38095,38118,38120,15000423,9250780,49.95,0.83,1.0227217269999755,552.188216318,1,0,0.0,0,0.9777830797956871
508,186,1,508,0,3000,10,153,154,153,38092,38118,38094,15000965,9250779,50.05,0.83,1.0389847780000991,553.227201096,1,0,0.0,0,0.9624780085083254
509,186,1,509,0,3000,10,155,153,154,38111,38103,38096,14999684,9250219,49.96,0.84,1.041710003999924,554.2689111,1,0,0.0,0,0.9599600619752452
510,186,1,510,0,3000,10,155,153,156,38105,38105,38108,14999720,9249252,49.95,0.86,1.054625341000019,555.323536441,1,0,0.0,0,0.9482040314447384
511,186,1,511,0,3000,10,157,154,156,38120,38096,38111,15000892,9249332,49.99,0.85,1.3826774460000024,556.706213887,1,0,0.0,0,0.7232344773489552
512,186,1,512,0,3000,10,157,154,155,38106,38110,38095,15000426,9250503,50.05,0.83,1.036452850000046,557.742666737,1,0,0.0,0,0.9648292249859273
513,186,1,513,0,3000,10,157,157,157,38105,38091,38115,15000369,9250502,49.96,0.85,1.1497629699999834,558.892429707,1,0,0.0,0,0.8697444830737716
514,186,1,514,0,3000,10,155,154,158,38111,38116,38096,14999384,9249147,50.02,0.85,1.1447343349999528,560.037164042,1,0,0.0,0,0.8735651315988886
515,186,1,515,0,3000,10,156,157,155,38103,38118,38099,15000840,9249758,50.05,0.85,1.191772410999988,561.228936453,1,0,0.0,0,0.8390863815692156
516,186,1,516,0,3000,10,155,156,156,38096,38103,38099,14999105,9249624,49.96,0.87,1.8966079660000328,563.125544419,1,0,0.0,0,0.527257091569119
517,186,1,517,0,3000,10,154,158,156,38105,38094,38099,14999076,9249360,50.01,0.83,1.023909826000022,564.149454245,1,0,0.0,0,0.9766485042013637
518,186,1,518,0,3000,10,153,155,157,38104,38106,38114,15000604,9249361,50.02,0.84,1.1534774929999685,565.302931738,1,0,0.0,0,0.8669436604256545
